# C10_6_36000.fits profile
# xLabel: Offset (arcsec)
# yLabel: Value (Jy/beam)
# Line (pixel) [[997.126758pix, 498.862922pix], [-0.799690pix, 497.553307pix]]
# Line (wcs:FK5) [[14:08:10.0216376577, -41:23:52.9522720563], [14:08:10.1990151926, -41:23:52.9548912545]]
# x	y
-0.9960000473074615	7.0261235123e-6
-0.9940000472124666	6.4625019149e-6
-0.9920000471174717	5.1570091273e-6
-0.9900000470224768	3.3343635550e-6
-0.9880000469274819	1.0791367231e-6
-0.986000046832487	-1.4861132058e-6
-0.9840000467374921	-4.2130532165e-6
-0.9820000466424972	-6.9360617090e-6
-0.9800000465475023	-9.4782735687e-6
-0.9780000464525074	-1.1658985386e-5
-0.9760000463575125	-1.3306621440e-5
-0.9740000462625176	-1.4279419702e-5
-0.9720000461675227	-1.4492089576e-5
-0.9700000460725278	-1.3942565602e-5
-0.9680000459775329	-1.2730316485e-5
-0.966000045882538	-1.1057852134e-5
-0.9640000457875431	-9.2105101430e-6
-0.9620000456925482	-7.5153093348e-6
-0.9600000455975533	-6.2860176513e-6
-0.9580000455025584	-5.7663319240e-6
-0.9560000454075634	-6.0846668930e-6
-0.9540000453125685	-7.2317106969e-6
-0.9520000452175736	-9.0663579613e-6
-0.9500000451225787	-1.1348415683e-5
-0.9480000450275838	-1.3789809600e-5
-0.9460000449325889	-1.6111778677e-5
-0.944000044837594	-1.8094837287e-5
-0.9420000447425991	-1.9611064999e-5
-0.9400000446476042	-2.0633562599e-5
-0.9380000445526093	-2.1223937438e-5
-0.9360000444576144	-2.1503867174e-5
-0.9340000443626195	-2.1619769541e-5
-0.9320000442676246	-2.1709880457e-5
-0.9300000441726297	-2.1881078283e-5
-0.9280000440776348	-2.2199054001e-5
-0.9260000439826399	-2.2691532649e-5
-0.924000043887645	-2.3360731575e-5
-0.9220000437926501	-2.4199251129e-5
-0.9200000436976552	-2.5203202313e-5
-0.9180000436026603	-2.6377731047e-5
-0.9160000435076654	-2.7732698072e-5
-0.9140000434126705	-2.9269574952e-5
-0.9120000433176756	-3.0963772588e-5
-0.9100000432226807	-3.2748746889e-5
-0.9080000431276858	-3.4508779208e-5
-0.9060000430326909	-3.6085504689e-5
-0.904000042937696	-3.7299869291e-5
-0.9020000428427011	-3.7986297684e-5
-0.9000000427477062	-3.8031292206e-5
-0.8980000426527113	-3.7405876355e-5
-0.8960000425577164	-3.6181208998e-5
-0.8940000424627215	-3.4520391637e-5
-0.8920000423677266	-3.2645701140e-5
-0.8900000422727317	-3.0788069125e-5
-0.8880000421777368	-2.9131970223e-5
-0.8860000420827419	-2.7771728128e-5
-0.884000041987747	-2.6693203836e-5
-0.882000041892752	-2.5788169296e-5
-0.8800000417977571	-2.4898892661e-5
-0.8780000417027622	-2.3880616936e-5
-0.8760000416077673	-2.2663078198e-5
-0.8740000415127724	-2.1291123630e-5
-0.8720000414177775	-1.9930026610e-5
-0.8700000413227826	-1.8831387933e-5
-0.8680000412277877	-1.8267945052e-5
-0.8660000411327928	-1.8455821191e-5
-0.8640000410377979	-1.9487531972e-5
-0.862000040942803	-2.1296571504e-5
-0.8600000408478081	-2.3665215849e-5
-0.8580000407528132	-2.6274095944e-5
-0.8560000406578183	-2.8779271815e-5
-0.8540000405628234	-3.0894203519e-5
-0.8520000404678285	-3.2452648156e-5
-0.8500000403728336	-3.3434858778e-5
-0.8480000402778387	-3.3951175283e-5
-0.8460000401828438	-3.4190394217e-5
-0.8440000400878489	-3.4350978240e-5
-0.842000039992854	-3.4577620681e-5
-0.8400000398978591	-3.4922726627e-5
-0.8380000398028642	-3.5343309719e-5
-0.8360000397078693	-3.5731434764e-5
-0.8340000396128744	-3.5965418647e-5
-0.8320000395178795	-3.5962533730e-5
-0.8300000394228846	-3.5714419937e-5
-0.8280000393278897	-3.5293083783e-5
-0.8260000392328948	-3.4826178307e-5
-0.8240000391378999	-3.4450913518e-5
-0.822000039042905	-3.4263419366e-5
-0.8200000389479101	-3.4281769331e-5
-0.8180000388529152	-3.4435994166e-5
-0.8160000387579203	-3.4589007555e-5
-0.8140000386629254	-3.4581749787e-5
-0.8120000385679305	-3.4287513699e-5
-0.8100000384729356	-3.3657117456e-5
-0.8080000383779407	-3.2739761082e-5
-0.8060000382829458	-3.1672319892e-5
-0.8040000381879508	-3.0640414479e-5
-0.802000038092956	-2.9824033845e-5
-0.800000037997961	-2.9345592338e-5
-0.7980000379029661	-2.9237535273e-5
-0.7960000378079712	-2.9440141589e-5
-0.7940000377129763	-2.9830067433e-5
-0.7920000376179814	-3.0269840863e-5
-0.7900000375229865	-3.0661365599e-5
-0.7880000374279916	-3.0984865589e-5
-0.7860000373329967	-3.1309249607e-5
-0.7840000372380018	-3.1769304769e-5
-0.7820000371430069	-3.2516159990e-5
-0.780000037048012	-3.3656808228e-5
-0.7780000369530171	-3.5202854633e-5
-0.7760000368580222	-3.7046476791e-5
-0.7740000367630273	-3.8973590563e-5
-0.7720000366680324	-4.0712657210e-5
-0.7700000365730375	-4.2006133299e-5
-0.7680000364780426	-4.2683881475e-5
-0.7660000363830477	-4.2716579628e-5
-0.7640000362880528	-4.2232419219e-5
-0.7620000361930579	-4.1490999138e-5
-0.760000036098063	-4.0820912545e-5
-0.7580000360030681	-4.0537954192e-5
-0.7560000359080732	-4.0866489144e-5
-0.7540000358130783	-4.1885192331e-5
-0.7520000357180834	-4.3511074182e-5
-0.7500000356230885	-4.5524393499e-5
-0.7480000355280936	-4.7625824664e-5
-0.7460000354330987	-4.9508842494e-5
-0.7440000353381038	-5.0927545090e-5
-0.7420000352431089	-5.1743150834e-5
-0.740000035148114	-5.1939954574e-5
-0.7380000350531191	-5.1610928494e-5
-0.7360000349581242	-5.0921364164e-5
-0.7340000348631293	-5.0063539675e-5
-0.7320000347681344	-4.9215730542e-5
-0.7300000346731395	-4.8514884838e-5
-0.7280000345781446	-4.8046480515e-5
-0.7260000344831496	-4.7849083785e-5
-0.7240000343881547	-4.7927060223e-5
-0.7220000342931598	-4.8264035286e-5
-0.7200000341981649	-4.8831283493e-5
-0.71800003410317	-4.9588852562e-5
-0.7160000340081751	-5.0480823120e-5
-0.7140000339131802	-5.1428723964e-5
-0.7120000338181853	-5.2327799494e-5
-0.7100000337231904	-5.3049730923e-5
-0.7080000336281955	-5.3453048167e-5
-0.7060000335332006	-5.3400053730e-5
-0.7040000334382057	-5.2776922530e-5
-0.7020000333432108	-5.1512870414e-5
-0.7000000332482159	-4.9594222219e-5
-0.698000033153221	-4.7070399887e-5
-0.6960000330582261	-4.4050146244e-5
-0.6940000329632312	-4.0688031731e-5
-0.6920000328682363	-3.7163124944e-5
-0.6900000327732414	-3.3653159335e-5
-0.6880000326782465	-3.0309012800e-5
-0.6860000325832516	-2.7234891604e-5
-0.6840000324882567	-2.4479188141e-5
-0.6820000323932618	-2.2039212126e-5
-0.6800000322982669	-1.9879735191e-5
-0.678000032203272	-1.7961445337e-5
-0.6760000321082771	-1.6271740606e-5
-0.6740000320132822	-1.4848299543e-5
-0.6720000319182873	-1.3786522686e-5
-0.6700000318232924	-1.3225584553e-5
-0.6680000317282975	-1.3313827367e-5
-0.6660000316333026	-1.4160973478e-5
-0.6640000315383077	-1.5790023099e-5
-0.6620000314433128	-1.8103701223e-5
-0.6600000313483179	-2.0877952920e-5
-0.658000031253323	-2.3788394174e-5
-0.6560000311583281	-2.6466543204e-5
-0.6540000310633332	-2.8573693271e-5
-0.6520000309683383	-2.9874248867e-5
-0.6500000308733433	-3.0289205824e-5
-0.6480000307783484	-2.9914937841e-5
-0.6460000306833535	-2.9001237635e-5
-0.6440000305883586	-2.7893462175e-5
-0.6420000304933637	-2.6953122870e-5
-0.6400000303983688	-2.6477036954e-5
-0.6380000303033739	-2.6635119866e-5
-0.636000030208379	-2.7441552447e-5
-0.6340000301133841	-2.8764730814e-5
-0.6320000300183892	-3.0371124012e-5
-0.6300000299233943	-3.1989526178e-5
-0.6280000298283994	-3.3377851651e-5
-0.6260000297334045	-3.4375174437e-5
